id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
323,62,13,342,2,44:00,89,Joao Paulo Silva Martins,Santos,1334,22:14
324,62,13,343,2,48:00,93,Marcos Guilherme de Almeida Santos Matos,Santos,1338,22:18
325,63,8,345,1,37:00,37,Lucas Ribeiro dos Santos,Internacional,1267,21:07
326,63,8,346,1,39:00,39,Thiago Galhardo do Nascimento Rocha,Internacional,1269,21:09
327,63,8,347,2,53:00,98,Edenilson Andrade dos Santos,Internacional,1343,22:23
328,63,15,348,2,06:00,51,Carlos Eduardo Santos Oliveira,America,1296,21:36
329,63,15,349,1,43:00,43,Alan Luciano Ruschel,America,1273,21:13
330,64,11,350,2,29:00,74,Diogo Barbosa Mendanha,Grêmio,1289,21:29
331,64,11,351,1,36:00,36,Douglas Costa de Souza,Grêmio,1236,20:36
332,64,7,352,2,03:00,48,Ronald dos Santos Lopes,Fortaleza,1263,21:03
333,64,7,353,1,28:00,28,Ederson Jose dos Santos Lourenco da Silva,Fortaleza,1228,20:28
334,64,7,354,2,47:00,92,Christian Chagas Tarouco,Fortaleza,1307,21:47
335,64,7,355,2,47:00,92,Osvaldo Lourenco Filho,Fortaleza,1307,21:47
336,65,4,357,2,07:00,52,Eder Citadin Martins,São Paulo,1297,21:37
337,65,4,358,2,17:00,62,Tobias Kohan,São Paulo,1307,21:47
338,65,4,359,1,26:00,26,Reinaldo Manoel da Silva,São Paulo,1256,20:56
339,65,4,360,1,27:00,27,Anderson Hernanes de Carvalho Viana Lima,São Paulo,1257,20:57
340,65,4,361,2,31:00,76,Bruno Fabiano Alves,São Paulo,1321,22:01
341,65,4,362,2,31:00,76,Martin Nicolas Benitez,São Paulo,1321,22:01
342,65,4,363,2,45:00,90,Welington Damascena Santos,São Paulo,1335,22:15
343,65,10,364,2,23:00,68,Gabriel Santos Cordeiro Lacerda,Ceará,1313,21:53
344,65,10,365,1,26:00,26,Jorge de Moura Xavier,Ceará,1256,20:56
